Order Reference,Order Date,Delivery Date,Customer,Salesperson,Status,Product,Product Name,Product Qty,Unit Price,Subtotal,id,phone,email,user_id/login,street,city,country_id/id,Name,Variant Tags,Variant Values,Internal Reference,Sales Price,Cost_y,Activity Exception Decoration
SO14423,2026-01-31,2026-05-27,"Smith, Schroeder and Brown",Ronald Dennis,Sales Order,NEW_SKU_1063,Scale visionary mindshare,8,571.89,4575.12,,,,,,,,Product NEW_SKU_1063,Size,Large,INT-9531,598.41,258.65,error
SO14424,2025-05-23,2025-06-09,"Stewart, Jimenez and Mccullough",Jessica Gomez,Sales Order,NEW_SKU_1028,Iterate granular relationships,39,753.67,29393.129999999997,,,,,,,,Product NEW_SKU_1028,Power,Large,INT-5175,685.14,601.77,success
SO14425,2026-06-29,2026-09-04,Nelson-Quinn,Jeffrey Cuevas,Sales Order,NEW_SKU_1092,Whiteboard 24/7 deliverables,87,224.91,19567.17,,,,,,,,Product NEW_SKU_1092,Material,200W,INT-4074,232.14,198.44,info
SO14426,2025-12-28,2026-02-07,Potter-Klein,Charles Herrera,Sales Order,NEW_SKU_1007,Seize 24/7 synergies,52,323.6,16827.2,,,,,,,,Product NEW_SKU_1007,Size,Large,INT-6819,314.33,231.07,success
SO14427,2025-07-28,2025-08-13,"Lyons, Pearson and Bishop",Christy Gill,Sales Order,NEW_SKU_1010,Productize innovative partnerships,7,397.87,2785.09,,,,,,,,Product NEW_SKU_1010,Color,200W,INT-7242,393.41,229.52,warning
SO14428,2025-09-03,2025-11-03,"Fowler, Weber and Gutierrez",Kimberly Tran,Sales Order,NEW_SKU_1041,Implement front-end architectures,41,888.46,36426.86,,,,,,,,Product NEW_SKU_1041,Color,200W,INT-8294,955.44,436.3,info
SO14429,2025-03-16,2025-05-08,"Jones, Harrison and Barrera",Emily Palmer,Sales Order,NEW_SKU_1081,Generate efficient action-items,56,167.77,9395.12,,,,,,,,Product NEW_SKU_1081,Color,Steel,INT-6332,166.7,149.6,warning
SO14430,2025-09-28,2025-10-24,Neal-Hughes,John Castillo,Sales Order,NEW_SKU_1002,Generate efficient action-items,60,176.58,10594.800000000001,,,,,,,,Product NEW_SKU_1002,Color,Red,INT-9822,181.72,156.75,warning
SO14431,2025-12-02,2025-12-11,"Evans, Smith and Dunn",Joshua Reynolds,Sales Order,NEW_SKU_1091,Matrix wireless convergence,100,75.44,7544.0,,,,,,,,Product NEW_SKU_1091,Color,Large,INT-5849,74.82,40.58,info
SO14432,2025-06-30,2025-09-04,"Hanson, Brown and Goodwin",Nicholas Hale,Sales Order,NEW_SKU_1072,Harness global roi,92,852.43,78423.56,,,,,,,,Product NEW_SKU_1072,Power,Large,INT-4693,973.51,659.14,success
SO14433,2025-07-03,2025-10-02,Franklin-Wiley,Kathy Jordan,Sales Order,NEW_SKU_1060,Innovate best-of-breed portals,93,163.72,15225.96,,,,,,,,Product NEW_SKU_1060,Power,Large,INT-6002,140.29,54.14,warning
SO14434,2025-10-08,2025-11-23,Payne-Swanson,Shari Hill,Sales Order,NEW_SKU_1018,Envisioneer front-end niches,69,149.7,10329.3,,,,,,,,Product NEW_SKU_1018,Color,Large,INT-4276,159.99,116.16,warning
SO14435,2025-06-15,2025-06-23,Pierce-Sharp,Mr. Eric Tucker,Sales Order,NEW_SKU_1057,Transition magnetic web-readiness,33,162.29,5355.57,,,,,,,,Product NEW_SKU_1057,Color,Large,INT-8965,185.55,142.28,error
SO14436,2025-06-04,2025-06-09,"Larsen, Malone and Wilson",Logan Lopez,Sales Order,NEW_SKU_1072,Transition visionary mindshare,63,941.83,59335.29,,,,,,,,Product NEW_SKU_1072,Material,Large,INT-1122,1056.37,635.32,success
SO14437,2026-11-29,2027-01-27,"Wiggins, Cunningham and Brooks",Justin Collins,Sales Order,NEW_SKU_1052,Productize innovative partnerships,14,311.28,4357.92,,,,,,,,Product NEW_SKU_1052,Material,Large,INT-8766,372.16,176.25,info
SO14438,2026-03-02,2026-03-07,Sawyer-Thomas,Robert Hicks,Sales Order,NEW_SKU_1087,Matrix next-generation portals,64,401.45,25692.8,,,,,,,,Product NEW_SKU_1087,Material,Large,INT-3886,430.65,131.43,success
SO14439,2025-08-01,2025-10-16,"Castillo, Murphy and Wyatt",Stacy Phillips,Sales Order,NEW_SKU_1082,Integrate one-to-one networks,13,673.58,8756.54,,,,,,,,Product NEW_SKU_1082,Size,Red,INT-5720,570.76,310.6,error
SO14440,2026-09-02,2026-10-06,Tate and Sons,Jennifer Pham,Sales Order,NEW_SKU_1055,Synergize synergistic communities,17,548.33,9321.61,,,,,,,,Product NEW_SKU_1055,Power,Large,INT-6702,553.49,261.75,info
SO14441,2026-09-09,2026-09-21,"Smith, Cabrera and Brown",Robert Reese,Sales Order,NEW_SKU_1072,Productize distributed bandwidth,48,666.7,32001.600000000002,,,,,,,,Product NEW_SKU_1072,Power,Steel,INT-9456,670.63,250.63,warning
SO14442,2026-09-21,2026-10-21,"Smith, Wilson and Frederick",Amy Koch,Sales Order,NEW_SKU_1053,Unleash seamless synergies,16,267.86,4285.76,,,,,,,,Product NEW_SKU_1053,Power,200W,INT-1856,294.23,89.88,error
SO14443,2026-08-15,2026-10-31,"Nichols, Combs and Pennington",Melissa Tran,Sales Order,NEW_SKU_1041,Productize innovative partnerships,65,858.07,55774.55,,,,,,,,Product NEW_SKU_1041,Size,Large,INT-3115,989.42,478.98,error
SO14444,2025-04-07,2025-04-25,Douglas-Taylor,Hannah Holland,Sales Order,NEW_SKU_1036,Brand transparent models,11,949.31,10442.41,,,,,,,,Product NEW_SKU_1036,Material,Steel,INT-2105,795.32,468.75,error
SO14445,2025-02-15,2025-03-03,Perry Inc,Dustin Contreras,Sales Order,NEW_SKU_1094,Iterate cross-platform niches,96,630.12,60491.520000000004,,,,,,,,Product NEW_SKU_1094,Material,200W,INT-1060,692.33,312.57,warning
SO14446,2025-05-30,2025-08-24,Brooks-George,Edward Ray,Sales Order,NEW_SKU_1060,Enhance viral users,84,45.43,3816.12,,,,,,,,Product NEW_SKU_1060,Color,Steel,INT-5313,38.96,37.36,info
SO14447,2026-01-08,2026-04-04,"Roberts, Herring and Moss",Jason Lara,Sales Order,NEW_SKU_1038,Re-intermediate dot-com schemas,6,131.1,786.5999999999999,,,,,,,,Product NEW_SKU_1038,Material,Red,INT-5007,132.26,45.19,success
SO14448,2026-10-14,2026-11-07,"Miller, Schultz and Bailey",Natasha Ramos,Sales Order,NEW_SKU_1088,Scale wireless eyeballs,78,350.45,27335.1,,,,,,,,Product NEW_SKU_1088,Size,Large,INT-3849,377.77,167.44,info
SO14449,2026-10-15,2027-01-20,"Choi, Smith and Brewer",Jennifer Ramirez,Sales Order,NEW_SKU_1095,Enable enterprise eyeballs,36,302.65,10895.4,,,,,,,,Product NEW_SKU_1095,Power,Red,INT-3111,245.45,120.35,success
SO14450,2026-10-25,2026-11-29,"Mcdonald, Richard and Davis",Bethany Lyons,Sales Order,NEW_SKU_1016,Synergize bleeding-edge relationships,87,939.71,81754.77,,,,,,,,Product NEW_SKU_1016,Material,200W,INT-5450,782.54,778.95,success
SO14451,2025-12-06,2026-03-12,Ellis-Dalton,Victor Walker,Sales Order,NEW_SKU_1009,Scale leading-edge roi,92,720.06,66245.51999999999,,,,,,,,Product NEW_SKU_1009,Color,Large,INT-2656,769.32,475.68,warning
SO14452,2025-02-05,2025-04-24,Foster-Gray,Deanna Young,Sales Order,NEW_SKU_1047,Envisioneer front-end niches,12,967.94,11615.28,,,,,,,,Product NEW_SKU_1047,Size,Red,INT-6475,1058.37,528.54,warning
SO14453,2026-12-13,2027-04-07,Shaw and Sons,Michael Villanueva,Sales Order,NEW_SKU_1092,Enable magnetic niches,26,319.67,8311.42,,,,,,,,Product NEW_SKU_1092,Size,200W,INT-2482,351.55,99.53,warning
SO14454,2026-06-08,2026-07-18,Rosales-White,Crystal Vang,Sales Order,NEW_SKU_1025,Syndicate killer systems,4,611.63,2446.52,,,,,,,,Product NEW_SKU_1025,Material,Steel,INT-4384,680.24,511.31,warning
SO14455,2025-01-31,2025-03-28,"Hensley, Gonzalez and Wagner",Phillip Martinez,Sales Order,NEW_SKU_1016,Extend value-added mindshare,2,253.02,506.04,,,,,,,,Product NEW_SKU_1016,Material,Red,INT-6391,211.18,221.01,warning
SO14456,2026-02-04,2026-04-21,"Mcdonald, Jimenez and Boyer",Brett Williams,Sales Order,NEW_SKU_1055,Engineer b2b solutions,5,429.61,2148.05,,,,,,,,Product NEW_SKU_1055,Size,Steel,INT-8764,458.29,293.91,error
SO14457,2025-01-06,2025-01-16,Butler PLC,Tanya Jones,Sales Order,NEW_SKU_1055,Deploy e-business networks,30,756.02,22680.6,,,,,,,,Product NEW_SKU_1055,Power,Large,INT-8547,734.52,521.63,warning
SO14458,2026-03-08,2026-05-10,Quinn-Lewis,Christopher Kane,Sales Order,NEW_SKU_1082,Architect value-added vortals,37,43.19,1598.03,,,,,,,,Product NEW_SKU_1082,Size,Red,INT-8465,45.76,32.47,error
SO14459,2026-08-16,2026-11-24,Bennett Inc,Michelle Hamilton,Sales Order,NEW_SKU_1080,Enhance user-centric networks,57,32.44,1849.08,,,,,,,,Product NEW_SKU_1080,Material,Large,INT-7292,34.71,23.03,error
SO14460,2025-09-25,2026-01-18,Tran-Ford,James Roberson,Sales Order,NEW_SKU_1024,Scale wireless eyeballs,78,734.59,57298.020000000004,,,,,,,,Product NEW_SKU_1024,Material,Large,INT-5876,870.92,403.6,success
SO14461,2026-06-25,2026-07-30,"Bowman, Carpenter and Allen",Stacey Martin,Sales Order,NEW_SKU_1008,Facilitate impactful models,14,397.91,5570.740000000001,,,,,,,,Product NEW_SKU_1008,Color,Red,INT-5050,346.26,283.66,warning
SO14462,2025-09-14,2025-10-28,Cain and Sons,Daniel Mayo MD,Sales Order,NEW_SKU_1085,Brand global web services,98,196.5,19257.0,,,,,,,,Product NEW_SKU_1085,Size,Steel,INT-8370,171.67,169.74,error
SO14463,2026-05-05,2026-08-24,Brooks-Logan,Roger Gross,Sales Order,NEW_SKU_1054,Leverage transparent vortals,12,804.22,9650.64,,,,,,,,Product NEW_SKU_1054,Color,200W,INT-8377,923.51,597.24,success
SO14464,2026-07-09,2026-09-14,"Gillespie, Donaldson and Lee",Ryan Kelly,Sales Order,NEW_SKU_1037,Iterate cross-platform niches,16,517.21,8275.36,,,,,,,,Product NEW_SKU_1037,Material,Large,INT-9869,462.03,277.06,info
SO14465,2026-12-05,2026-12-15,Jacobs Inc,Andre Ward,Sales Order,NEW_SKU_1092,Brand global web services,42,435.1,18274.2,,,,,,,,Product NEW_SKU_1092,Material,200W,INT-1096,471.77,149.5,error
SO14466,2026-05-27,2026-09-02,"Hernandez, Yang and Dixon",Jessica Washington,Sales Order,NEW_SKU_1007,Deploy plug-and-play roi,73,264.96,19342.079999999998,,,,,,,,Product NEW_SKU_1007,Color,Large,INT-6425,260.03,137.29,warning
SO14467,2025-08-20,2025-11-13,Griffith Group,Veronica Baker,Sales Order,NEW_SKU_1004,Scale wireless eyeballs,75,545.8,40935.0,,,,,,,,Product NEW_SKU_1004,Size,200W,INT-1025,484.44,398.18,error
SO14468,2026-03-26,2026-05-23,"Gordon, Dennis and Moore",David Kim,Sales Order,NEW_SKU_1047,Architect value-added vortals,37,378.01,13986.369999999999,,,,,,,,Product NEW_SKU_1047,Color,Red,INT-8895,385.59,275.58,success
SO14469,2025-07-01,2025-07-13,Edwards-Maxwell,Robin Bonilla,Sales Order,NEW_SKU_1005,Deliver proactive e-services,37,421.09,15580.33,,,,,,,,Product NEW_SKU_1005,Material,Large,INT-1416,471.07,337.25,success
SO14470,2026-11-05,2027-02-12,"Dominguez, Collier and Morrison",Michael Marks,Sales Order,NEW_SKU_1085,Visualize intuitive applications,93,681.0,63333.0,,,,,,,,Product NEW_SKU_1085,Color,Large,INT-1779,791.77,568.43,error
SO14471,2026-02-18,2026-04-30,Hansen Ltd,Robert Greene,Sales Order,NEW_SKU_1048,Evolve strategic info-mediaries,50,269.49,13474.5,,,,,,,,Product NEW_SKU_1048,Size,Steel,INT-8636,304.26,132.64,success
SO14472,2026-10-26,2026-11-27,Quinn-Lynch,Christopher Velazquez,Sales Order,NEW_SKU_1055,Innovate best-of-breed portals,49,30.37,1488.13,,,,,,,,Product NEW_SKU_1055,Color,Steel,INT-9398,33.96,21.27,info
SO14473,2025-04-12,2025-07-03,"Williams, Murillo and Moore",Christine Brown,Sales Order,NEW_SKU_1039,Grow best-of-breed mindshare,90,473.27,42594.299999999996,,,,,,,,Product NEW_SKU_1039,Power,Red,INT-7371,468.2,188.25,error
SO14474,2026-05-21,2026-05-26,Jefferson-Green,Patrick Carrillo,Sales Order,NEW_SKU_1049,Iterate granular relationships,95,998.43,94850.84999999999,,,,,,,,Product NEW_SKU_1049,Material,200W,INT-2396,1121.98,364.46,info
SO14475,2026-08-10,2026-10-14,Lynch-Wiley,Megan Berg,Sales Order,NEW_SKU_1049,Brand global web services,65,621.43,40392.95,,,,,,,,Product NEW_SKU_1049,Material,Large,INT-3975,594.6,348.9,success
SO14476,2025-10-04,2025-11-18,Payne Inc,Monique Lane,Sales Order,NEW_SKU_1018,Iterate cross-platform niches,67,969.23,64938.41,,,,,,,,Product NEW_SKU_1018,Color,Steel,INT-3942,1011.26,527.64,success
SO14477,2026-10-16,2026-11-13,Reynolds Inc,Jill Long,Sales Order,NEW_SKU_1079,Reinvent 24/365 niches,72,757.78,54560.159999999996,,,,,,,,Product NEW_SKU_1079,Material,200W,INT-7772,650.05,273.13,info
SO14478,2026-10-30,2027-01-08,Burns and Sons,Mrs. Hannah Garcia,Sales Order,NEW_SKU_1098,Productize back-end info-mediaries,12,603.92,7247.039999999999,,,,,,,,Product NEW_SKU_1098,Material,200W,INT-4536,584.55,494.23,error
SO14479,2026-11-18,2026-12-27,Hart-Mccullough,Jennifer Lopez,Sales Order,NEW_SKU_1060,Deploy e-business networks,50,44.12,2206.0,,,,,,,,Product NEW_SKU_1060,Size,Red,INT-5136,52.83,28.21,error
SO14480,2025-08-12,2025-11-16,Woods Group,Michael Gill,Sales Order,NEW_SKU_1004,Morph visionary action-items,95,305.33,29006.35,,,,,,,,Product NEW_SKU_1004,Size,Red,INT-2113,258.95,230.06,error
SO14481,2025-11-22,2026-02-26,"Wyatt, Smith and Williams",Gregory Sims,Sales Order,NEW_SKU_1060,Reinvent 24/365 niches,74,43.44,3214.56,,,,,,,,Product NEW_SKU_1060,Material,Steel,INT-4699,46.86,30.91,info
SO14482,2025-02-04,2025-02-19,Hicks and Sons,Eric Marshall,Sales Order,NEW_SKU_1014,Synthesize robust e-commerce,27,16.92,456.84000000000003,,,,,,,,Product NEW_SKU_1014,Material,Steel,INT-1750,18.98,14.62,success
SO14483,2025-08-12,2025-10-28,Gutierrez Inc,Brandon Edwards,Sales Order,NEW_SKU_1060,Mesh strategic partnerships,12,630.16,7561.92,,,,,,,,Product NEW_SKU_1060,Power,Red,INT-6520,725.01,565.05,error
SO14484,2026-09-20,2026-11-01,Mcconnell and Sons,Dennis Martinez,Sales Order,NEW_SKU_1059,Cultivate open-source markets,31,871.0,27001.0,,,,,,,,Product NEW_SKU_1059,Size,Red,INT-5541,814.32,387.97,info
SO14485,2025-03-12,2025-05-24,"Santos, Shelton and Hanson",Michael Lee,Sales Order,NEW_SKU_1006,Enable magnetic niches,80,243.38,19470.4,,,,,,,,Product NEW_SKU_1006,Power,200W,INT-9932,289.3,196.28,info
SO14486,2026-08-15,2026-09-12,"Moses, Molina and Lee",Jacob Johnson,Sales Order,NEW_SKU_1015,Seize 24/7 synergies,25,835.17,20879.25,,,,,,,,Product NEW_SKU_1015,Power,Steel,INT-4711,688.9,685.98,warning
SO14487,2025-01-23,2025-01-28,Boyd-Potter,Stephanie Daniel,Sales Order,NEW_SKU_1032,Architect value-added vortals,64,481.79,30834.56,,,,,,,,Product NEW_SKU_1032,Material,Steel,INT-7084,527.99,165.24,warning
SO14488,2026-09-18,2026-11-20,Hahn Group,Dana Villa,Sales Order,NEW_SKU_1025,Extend value-added mindshare,61,249.5,15219.5,,,,,,,,Product NEW_SKU_1025,Color,200W,INT-5493,207.69,224.12,info
SO14489,2025-05-24,2025-07-13,Fritz-Wilson,Sabrina Blake,Sales Order,NEW_SKU_1047,Monetize dynamic schemas,68,716.16,48698.88,,,,,,,,Product NEW_SKU_1047,Power,Steel,INT-3376,715.98,625.31,success
SO14490,2026-07-06,2026-08-23,Barnes-Munoz,Kari Holt,Sales Order,NEW_SKU_1099,Transition visionary mindshare,85,92.27,7842.95,,,,,,,,Product NEW_SKU_1099,Material,Large,INT-8536,87.08,56.38,warning
SO14491,2026-04-16,2026-06-08,"Fowler, Moss and Richmond",Kelly Hobbs,Sales Order,NEW_SKU_1039,Harness global roi,52,275.71,14336.919999999998,,,,,,,,Product NEW_SKU_1039,Material,200W,INT-7913,231.19,241.74,success
SO14492,2025-01-27,2025-04-25,"Moreno, Garner and Wade",Maria Ferguson,Sales Order,NEW_SKU_1038,Brand global web services,24,174.75,4194.0,,,,,,,,Product NEW_SKU_1038,Size,Red,INT-9068,191.1,64.97,info
SO14493,2025-08-23,2025-12-06,Mendoza Group,Ryan Dudley,Sales Order,NEW_SKU_1039,Envisioneer wireless niches,4,120.83,483.32,,,,,,,,Product NEW_SKU_1039,Size,Steel,INT-6845,131.94,74.81,error
SO14494,2025-04-25,2025-05-25,Moore-Davis,Nancy Saunders,Sales Order,NEW_SKU_1024,Expedite proactive technologies,12,266.92,3203.04,,,,,,,,Product NEW_SKU_1024,Color,200W,INT-1962,252.47,103.3,info
SO14495,2025-02-26,2025-03-20,Pitts LLC,Patricia Alexander,Sales Order,NEW_SKU_1001,Morph visionary action-items,31,993.05,30784.55,,,,,,,,Product NEW_SKU_1001,Color,Large,INT-9862,1147.07,589.29,error
SO14496,2026-10-03,2026-12-18,"Oneal, Gonzales and Wilson",Lisa Conrad,Sales Order,NEW_SKU_1097,Scale wireless eyeballs,35,130.52,4568.200000000001,,,,,,,,Product NEW_SKU_1097,Power,Large,INT-3788,125.31,47.48,success
SO14497,2026-09-03,2026-12-17,Johnson-Reyes,Melanie Nash,Sales Order,NEW_SKU_1085,Iterate revolutionary info-mediaries,24,389.06,9337.44,,,,,,,,Product NEW_SKU_1085,Size,Red,INT-8777,336.49,308.89,success
SO14498,2025-07-16,2025-09-07,Mosley Group,Gary Rose,Sales Order,NEW_SKU_1019,Reinvent global e-business,18,92.34,1662.1200000000001,,,,,,,,Product NEW_SKU_1019,Color,Steel,INT-8659,100.84,79.64,warning
SO14499,2025-08-19,2025-10-11,Gordon-Green,Ricardo Dennis,Sales Order,NEW_SKU_1007,Expedite dot-com relationships,81,647.62,52457.22,,,,,,,,Product NEW_SKU_1007,Material,Steel,INT-6516,613.69,283.11,error
SO14500,2025-03-06,2025-05-27,Castillo-Stone,Alexander Compton,Sales Order,NEW_SKU_1054,Facilitate strategic paradigms,71,213.12,15131.52,,,,,,,,Product NEW_SKU_1054,Color,Red,INT-2699,198.8,125.58,warning
SO14501,2026-03-29,2026-06-03,"White, Hill and Russell",Paige Evans,Sales Order,NEW_SKU_1020,Mesh plug-and-play markets,24,338.64,8127.36,,,,,,,,Product NEW_SKU_1020,Size,Steel,INT-8080,296.99,212.77,info
SO14502,2026-01-16,2026-05-04,Gordon LLC,Mr. Derek Richardson DDS,Sales Order,NEW_SKU_1006,Evolve strategic info-mediaries,51,682.53,34809.03,,,,,,,,Product NEW_SKU_1006,Material,Red,INT-5874,657.15,567.8,warning
SO14503,2026-03-19,2026-04-11,"Baker, Knight and Webb",Melissa Strong,Sales Order,NEW_SKU_1086,Scale e-business e-commerce,58,112.72,6537.76,,,,,,,,Product NEW_SKU_1086,Color,200W,INT-3125,96.85,85.2,info
SO14504,2026-03-27,2026-07-05,Jenkins-Martin,Anthony Sawyer,Sales Order,NEW_SKU_1099,Integrate one-to-one networks,3,555.33,1665.9900000000002,,,,,,,,Product NEW_SKU_1099,Material,200W,INT-1306,565.62,335.35,warning
SO14505,2025-09-16,2025-10-17,"Carroll, Sims and Cox",Heather Thomas,Sales Order,NEW_SKU_1012,Syndicate killer systems,22,648.14,14259.08,,,,,,,,Product NEW_SKU_1012,Material,Steel,INT-1663,608.38,374.09,error
SO14506,2026-09-07,2027-01-01,Jones-Hanson,Colin Mann,Sales Order,NEW_SKU_1040,Re-intermediate dot-com schemas,97,51.39,4984.83,,,,,,,,Product NEW_SKU_1040,Color,200W,INT-1513,54.68,15.79,error
SO14507,2025-02-17,2025-05-01,Ward-Carey,David Campos,Sales Order,NEW_SKU_1073,Facilitate strategic paradigms,67,321.32,21528.44,,,,,,,,Product NEW_SKU_1073,Color,Steel,INT-4833,360.3,189.69,error
SO14508,2026-04-08,2026-07-13,"Johnson, Martinez and Humphrey",Dr. Vanessa Murillo DDS,Sales Order,NEW_SKU_1060,Iterate cross-platform niches,13,515.77,6705.01,,,,,,,,Product NEW_SKU_1060,Power,Red,INT-6331,537.51,459.79,success
SO14509,2025-07-22,2025-11-10,Day-Lopez,Brian Taylor,Sales Order,NEW_SKU_1013,Enable magnetic niches,90,832.48,74923.2,,,,,,,,Product NEW_SKU_1013,Color,Steel,INT-2015,802.2,257.8,info
SO14510,2025-07-05,2025-10-25,Watson-Brown,Leonard Ruiz,Sales Order,NEW_SKU_1047,Expedite dot-com supply-chains,20,447.53,8950.599999999999,,,,,,,,Product NEW_SKU_1047,Size,Red,INT-4326,467.06,279.52,success
SO14511,2025-06-27,2025-08-03,"Gamble, Stone and Randolph",Adam Hunt,Sales Order,NEW_SKU_1078,Enable magnetic niches,8,834.32,6674.56,,,,,,,,Product NEW_SKU_1078,Color,Red,INT-8002,948.15,407.63,success
SO14512,2025-12-22,2026-03-28,"Mccall, Benton and Carlson",Patrick Armstrong,Sales Order,NEW_SKU_1004,Iterate strategic applications,91,849.15,77272.65,,,,,,,,Product NEW_SKU_1004,Power,Large,INT-8953,906.66,521.22,warning
SO14513,2026-09-28,2026-10-24,Rojas-Mcbride,Anna Lawson,Sales Order,NEW_SKU_1047,Deploy innovative partnerships,95,622.64,59150.799999999996,,,,,,,,Product NEW_SKU_1047,Size,Steel,INT-3886,736.31,465.4,error
SO14514,2026-06-24,2026-07-01,Guerrero-Cardenas,David Mcdaniel,Sales Order,NEW_SKU_1005,Synergize bleeding-edge relationships,48,321.96,15454.079999999998,,,,,,,,Product NEW_SKU_1005,Color,Red,INT-3137,293.82,124.23,info
SO14515,2025-11-28,2026-01-13,Garcia Group,Emma Stout,Sales Order,NEW_SKU_1065,Innovate best-of-breed portals,92,362.06,33309.52,,,,,,,,Product NEW_SKU_1065,Size,200W,INT-2067,409.19,243.99,warning
SO14516,2025-08-23,2025-12-07,Welch-Smith,Richard Wilson,Sales Order,NEW_SKU_1031,Productize back-end info-mediaries,30,409.5,12285.0,,,,,,,,Product NEW_SKU_1031,Size,Steel,INT-5493,490.26,314.93,info
SO14517,2026-09-25,2026-11-24,Oconnor Inc,Tammy West,Sales Order,NEW_SKU_1053,Iterate strategic applications,76,12.65,961.4,,,,,,,,Product NEW_SKU_1053,Color,200W,INT-9836,10.32,10.08,info
SO14518,2025-12-20,2026-02-26,Gutierrez-Ray,Tara Jimenez,Sales Order,NEW_SKU_1053,Matrix next-generation portals,98,302.57,29651.86,,,,,,,,Product NEW_SKU_1053,Material,Red,INT-8313,297.85,250.67,info
SO14519,2025-12-17,2026-02-28,Ayala-Garcia,Mary Torres,Sales Order,NEW_SKU_1019,Morph visionary action-items,12,791.24,9494.880000000001,,,,,,,,Product NEW_SKU_1019,Color,Steel,INT-4555,724.78,504.84,success
SO14520,2025-10-08,2025-12-23,"Williams, Garcia and Shaffer",Ashley Walters,Sales Order,NEW_SKU_1091,Scale wireless eyeballs,4,268.47,1073.88,,,,,,,,Product NEW_SKU_1091,Material,Red,INT-9110,263.13,156.73,info
SO14521,2026-07-18,2026-10-02,Mitchell-Garcia,Tammy Orozco,Sales Order,NEW_SKU_1019,Scale leading-edge roi,96,581.66,55839.36,,,,,,,,Product NEW_SKU_1019,Color,Steel,INT-5039,543.67,185.1,warning
SO14522,2025-06-25,2025-10-17,Moore-Collins,Alexandra Murphy,Sales Order,NEW_SKU_1074,Iterate granular relationships,13,716.59,9315.67,,,,,,,,Product NEW_SKU_1074,Material,Large,INT-6745,623.98,614.12,error
SO14523,2025-03-24,2025-04-25,"Bartlett, Richardson and Rodriguez",Amanda Odom,Sales Order,NEW_SKU_1041,Evolve strategic info-mediaries,16,691.16,11058.56,,,,,,,,Product NEW_SKU_1041,Size,Red,INT-5918,615.51,576.46,warning
SO14524,2026-08-03,2026-08-20,Anderson-Williams,Paula Smith,Sales Order,NEW_SKU_1052,Morph visionary action-items,52,701.01,36452.52,,,,,,,,Product NEW_SKU_1052,Power,Red,INT-1933,731.41,592.1,info
SO14525,2026-07-09,2026-08-13,Morgan-Young,Mary Patterson,Sales Order,NEW_SKU_1054,Extend value-added mindshare,16,727.8,11644.8,,,,,,,,Product NEW_SKU_1054,Size,Red,INT-7050,797.67,420.02,error
SO14526,2026-10-27,2026-12-13,"Boyd, Ramirez and Winters",Veronica Washington,Sales Order,NEW_SKU_1001,Scale e-business e-commerce,69,149.25,10298.25,,,,,,,,Product NEW_SKU_1001,Size,Red,INT-8912,148.6,101.76,success
SO14527,2025-01-20,2025-03-24,"Chavez, Lloyd and Lee",Steven Peterson,Sales Order,NEW_SKU_1009,Iterate strategic applications,80,438.18,35054.4,,,,,,,,Product NEW_SKU_1009,Material,Large,INT-6337,389.09,167.11,error
SO14528,2026-02-05,2026-04-13,"Torres, Fernandez and Cross",Mrs. Lindsey Jefferson,Sales Order,NEW_SKU_1064,Incentivize end-to-end metrics,21,291.88,6129.48,,,,,,,,Product NEW_SKU_1064,Power,Steel,INT-4269,257.11,188.29,error
SO14529,2025-07-19,2025-07-26,"Reynolds, Chen and Carpenter",Melissa Patton,Sales Order,NEW_SKU_1044,Deliver 24/365 channels,99,529.5,52420.5,,,,,,,,Product NEW_SKU_1044,Size,Red,INT-9681,532.67,338.14,info
SO14530,2026-03-25,2026-06-22,"Johnson, Anderson and Perez",Robert Duncan,Sales Order,NEW_SKU_1093,Brand global web services,61,722.8,44090.799999999996,,,,,,,,Product NEW_SKU_1093,Material,Red,INT-5956,733.88,596.31,warning
SO14531,2026-10-26,2026-11-17,Fletcher-Foster,Matthew May,Sales Order,NEW_SKU_1091,Deploy plug-and-play roi,21,98.43,2067.03,,,,,,,,Product NEW_SKU_1091,Material,200W,INT-7259,112.69,71.54,info
SO14532,2026-09-12,2026-10-13,"Suarez, Ortiz and Johnston",Shawn Kelly,Sales Order,NEW_SKU_1064,Re-contextualize interactive platforms,53,111.73,5921.6900000000005,,,,,,,,Product NEW_SKU_1064,Color,200W,INT-1187,127.73,75.05,success
SO14533,2026-11-10,2026-12-01,Butler Inc,Benjamin Hood,Sales Order,NEW_SKU_1068,Architect value-added vortals,61,730.68,44571.479999999996,,,,,,,,Product NEW_SKU_1068,Power,Red,INT-7246,779.14,631.42,info
SO14534,2026-03-23,2026-07-02,Khan Inc,Sara Evans,Sales Order,NEW_SKU_1063,Leverage rich partnerships,33,837.69,27643.77,,,,,,,,Product NEW_SKU_1063,Power,Large,INT-6112,847.26,533.64,warning
SO14535,2025-10-18,2025-12-09,"Blake, Hickman and Wise",Lauren Harris,Sales Order,NEW_SKU_1042,Deploy viral niches,59,433.09,25552.309999999998,,,,,,,,Product NEW_SKU_1042,Power,Red,INT-3324,510.88,207.31,info
SO14536,2025-04-08,2025-06-01,Sawyer-Carter,Bobby Hawkins,Sales Order,NEW_SKU_1087,Cultivate innovative synergies,91,462.24,42063.840000000004,,,,,,,,Product NEW_SKU_1087,Material,200W,INT-1627,406.77,262.62,warning
